year,stock,capture,effort
2002,Polynemidae,2386,1803263362
2002,Serranidae,27326,1803263362
2002,Siganus spp,13253,1803263362
2002,Tenualosa ilisha,11932,1803263362
2002,Upeneus spp,15967,1803263362
2003,Cynoglossidae,1383,1608867443
2003,Leiognathidae,13244,1608867443
2003,Lutjanidae,8185,1608867443
2003,Mullidae,2655,1608867443
2003,Percoidei,39093,1608867443
2003,Polynemidae,1535,1608867443
2003,Serranidae,22808,1608867443
2003,Siganus spp,12927,1608867443
2003,Tenualosa ilisha,10563,1608867443
2003,Upeneus spp,19433,1608867443
2004,Cynoglossidae,984,1679839457
2004,Leiognathidae,13263,1679839457
2004,Lutjanidae,7727,1679839457
2004,Mullidae,2675,1679839457
2004,Percoidei,42670,1679839457
2004,Polynemidae,1831,1679839457
2004,Serranidae,22345,1679839457
2004,Siganus spp,12766,1679839457
2004,Tenualosa ilisha,7558,1679839457
2004,Upeneus spp,8552,1679839457
2005,Cynoglossidae,907,1707175190
2005,Leiognathidae,13786,1707175190
2005,Lutjanidae,8973,1707175190
2005,Mullidae,1478,1707175190
2005,Percoidei,48871,1707175190
2005,Polynemidae,1959,1707175190
2005,Serranidae,19871,1707175190
2005,Siganus spp,14557,1707175190
2005,Tenualosa ilisha,9586,1707175190
2005,Upeneus spp,10522,1707175190
2006,Cynoglossidae,907,1994441403
2006,Leiognathidae,15749,1994441403
2006,Lutjanidae,10180,1994441403
2006,Mullidae,1951,1994441403
2006,Percoidei,52791,1994441403
2006,Polynemidae,2793,1994441403
2006,Serranidae,7084,1994441403
2006,Siganus spp,11781,1994441403
2006,Tenualosa ilisha,8793,1994441403
2006,Upeneus spp,11676,1994441403
2007,Cynoglossidae,909,1886941029
2007,Leiognathidae,18978,1886941029
2007,Lutjanidae,6769,1886941029
2007,Mullidae,2027,1886941029
2007,Percoidei,83581,1886941029
2007,Polynemidae,2951,1886941029
2007,Serranidae,9326,1886941029
2007,Siganus spp,10875,1886941029
2007,Tenualosa ilisha,12572,1886941029
2007,Upeneus spp,13955,1886941029
2008,Cynoglossidae,1002,2038656320
2008,Leiognathidae,16382,2038656320
2008,Lutjanidae,7737,2038656320
2008,Mullidae,1960,2038656320
2008,Percoidei,79785,2038656320
2008,Polynemidae,2627,2038656320
2008,Serranidae,10206,2038656320
2008,Siganus spp,11595,2038656320
2008,Tenualosa ilisha,9076,2038656320
2008,Upeneus spp,12078,2038656320
2009,Cynoglossidae,1011,2046071677
2009,Leiognathidae,13501,2046071677
2009,Lutjanidae,7404,2046071677
2009,Mullidae,2121,2046071677
2009,Percoidei,84768,2046071677
2009,Polynemidae,2902,2046071677
2009,Serranidae,10455,2046071677
2009,Siganus spp,11878,2046071677
2009,Tenualosa ilisha,8865,2046071677
2009,Upeneus spp,12492,2046071677
2010,Cynoglossidae,1025,2326330826
2010,Leiognathidae,15928,2326330826
2010,Lutjanidae,7652,2326330826
2010,Mullidae,2281,2326330826
2010,Percoidei,50216,2326330826
2010,Polynemidae,6674,2326330826
